Date/Time,Hs,Hmax,Tz,Tp,Peak Direction,SST
2019-12-15 18:00:00,1.057,1.720,4.185,4.312,30.00,24.150
2019-12-15 18:30:00,1.016,1.580,4.337,4.682,39.00,24.100
2019-12-15 19:00:00,1.070,1.950,4.328,4.641,39.00,24.150
2019-12-15 19:30:00,1.031,1.720,4.220,4.715,33.00,24.200
2019-12-15 20:00:00,1.036,1.730,4.203,4.501,28.00,24.200
2019-12-15 20:30:00,1.009,1.500,4.313,5.037,32.00,24.150
2019-12-15 21:00:00,1.029,1.850,4.237,4.891,43.00,24.150
2019-12-15 21:30:00,1.019,1.880,4.363,4.928,39.00,24.050
2019-12-15 22:00:00,0.976,1.620,4.380,5.208,38.00,24.050
2019-12-15 22:30:00,0.896,1.440,4.319,5.102,38.00,24.200
2019-12-15 23:00:00,0.903,1.810,4.778,4.925,42.00,24.250
2019-12-15 23:30:00,0.836,1.600,4.708,4.790,104.00,24.300
2019-12-16 00:00:00,0.809,1.240,5.026,10.188,38.00,24.250
2019-12-16 00:30:00,0.776,1.350,4.899,9.673,45.00,24.050
2019-12-16 01:00:00,0.705,1.150,4.611,9.693,109.00,23.950
2019-12-16 01:30:00,0.700,1.120,4.671,9.803,36.00,23.900
2019-12-16 02:00:00,0.677,1.000,4.496,4.816,99.00,23.850
2019-12-16 02:30:00,0.688,1.120,4.905,9.588,54.00,23.700
2019-12-16 03:00:00,0.698,1.170,4.796,9.374,105.00,23.500
2019-12-16 03:30:00,0.677,1.090,4.641,8.988,109.00,23.500
2019-12-16 04:00:00,0.652,1.140,4.349,9.606,111.00,23.500
2019-12-16 04:30:00,0.723,1.130,4.835,9.749,98.00,23.500
2019-12-16 05:00:00,0.743,1.270,4.659,9.266,109.00,23.550
2019-12-16 05:30:00,0.675,1.260,4.526,9.094,112.00,23.600
2019-12-16 06:00:00,0.671,1.130,4.450,9.293,49.00,23.800
2019-12-16 06:30:00,0.731,1.370,4.616,10.188,45.00,23.750
2019-12-16 07:00:00,0.717,1.150,4.660,4.934,111.00,23.850
2019-12-16 07:30:00,0.703,1.200,4.428,5.145,49.00,23.900
2019-12-16 08:00:00,0.788,1.370,4.397,4.720,105.00,24.000
2019-12-16 08:30:00,0.777,1.220,4.601,5.055,95.00,24.050
2019-12-16 09:00:00,0.711,1.250,4.389,10.675,90.00,24.100
2019-12-16 09:30:00,0.767,1.360,4.397,4.714,90.00,24.200
2019-12-16 10:00:00,0.702,1.160,4.443,9.780,40.00,24.350
2019-12-16 10:30:00,0.696,1.420,4.528,9.489,101.00,24.350
2019-12-16 11:00:00,0.705,1.140,4.500,10.214,42.00,24.550
2019-12-16 11:30:00,0.709,1.250,4.472,4.925,46.00,24.600
2019-12-16 12:00:00,0.700,1.020,4.328,5.188,39.00,24.650
2019-12-16 12:30:00,0.697,1.170,4.319,9.549,42.00,24.750
2019-12-16 13:00:00,0.662,0.980,4.349,10.250,108.00,24.800
2019-12-16 13:30:00,0.676,1.260,4.288,4.596,115.00,24.850
2019-12-16 14:00:00,0.641,0.990,4.317,9.633,106.00,24.850
2019-12-16 14:30:00,0.661,1.070,4.323,9.368,109.00,24.850
2019-12-16 15:00:00,0.621,1.040,4.359,9.328,102.00,24.900
2019-12-16 15:30:00,0.627,1.080,4.250,4.694,123.00,24.850
2019-12-16 16:00:00,0.567,0.860,4.117,4.922,38.00,24.800
2019-12-16 16:30:00,0.595,0.930,4.276,4.704,47.00,24.700
2019-12-16 17:00:00,0.612,0.970,4.274,9.735,42.00,24.600
2019-12-16 17:30:00,0.656,1.280,4.191,10.200,106.00,24.500
2019-12-16 18:00:00,0.720,1.350,3.658,9.798,106.00,24.350
2019-12-16 18:30:00,0.765,1.390,3.683,3.383,94.00,24.250
2019-12-16 19:00:00,0.915,1.620,3.821,3.674,83.00,24.150
2019-12-16 19:30:00,1.095,2.484,3.977,4.117,170.00,24.050
2019-12-16 20:00:00,1.328,2.310,4.242,4.495,156.00,23.950
2019-12-16 20:30:00,1.521,2.441,4.392,5.055,151.00,23.900
2019-12-16 21:00:00,1.514,2.662,4.429,5.038,157.00,23.700
2019-12-16 21:30:00,1.717,2.710,4.772,5.531,149.00,23.800
2019-12-16 22:00:00,1.749,3.360,4.790,5.477,147.00,23.900
2019-12-16 22:30:00,1.816,2.898,4.991,6.352,147.00,23.950
2019-12-16 23:00:00,1.917,3.190,5.168,5.683,146.00,24.050
2019-12-16 23:30:00,1.797,3.320,5.032,5.839,143.00,24.050
2019-12-17 00:00:00,1.810,2.640,5.104,6.903,142.00,24.000
2019-12-17 00:30:00,1.703,2.640,4.912,6.983,139.00,24.000
2019-12-17 01:00:00,1.692,2.770,4.924,5.928,135.00,23.950
2019-12-17 01:30:00,1.609,2.969,5.134,7.092,133.00,23.900
2019-12-17 02:00:00,1.616,2.520,4.990,5.585,128.00,23.950
2019-12-17 02:30:00,1.657,2.649,5.135,7.909,144.00,23.950
2019-12-17 03:00:00,1.666,2.810,5.122,6.562,126.00,23.900
2019-12-17 03:30:00,1.614,2.650,5.228,7.526,130.00,23.900
2019-12-17 04:00:00,1.581,2.680,4.997,7.757,132.00,23.850
2019-12-17 04:30:00,1.649,2.920,5.093,8.438,130.00,23.850
2019-12-17 05:00:00,1.603,2.510,5.052,7.552,130.00,23.800
2019-12-17 05:30:00,1.625,2.840,4.971,9.140,126.00,23.800
2019-12-17 06:00:00,1.660,3.030,5.644,8.929,118.00,23.800
2019-12-17 06:30:00,1.483,2.360,5.053,8.930,118.00,23.800
2019-12-17 07:00:00,1.592,2.799,5.079,9.850,122.00,23.750
2019-12-17 07:30:00,1.653,2.758,5.363,9.734,125.00,23.750
2019-12-17 08:00:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2019-12-17 08:30:00,1.557,2.660,5.390,9.596,123.00,23.800
2019-12-17 09:00:00,1.535,2.510,5.272,9.325,115.00,23.800
2019-12-17 09:30:00,1.589,2.627,5.280,9.322,128.00,23.850
2019-12-17 10:00:00,1.474,2.340,5.164,7.467,125.00,23.900
2019-12-17 10:30:00,1.470,2.743,5.154,7.510,129.00,24.000
2019-12-17 11:00:00,1.533,2.640,5.145,10.218,128.00,24.100
2019-12-17 11:30:00,1.462,2.270,5.054,5.482,111.00,24.100
2019-12-17 12:00:00,1.567,2.940,5.005,9.285,120.00,24.150
2019-12-17 12:30:00,1.361,2.197,4.923,7.039,149.00,24.200
2019-12-17 13:00:00,1.419,2.500,4.951,5.210,123.00,24.300
2019-12-17 13:30:00,1.499,2.470,5.134,7.295,149.00,24.350
2019-12-17 14:00:00,1.413,2.431,4.787,5.215,139.00,24.300
2019-12-17 14:30:00,1.429,2.430,4.916,4.492,142.00,24.300
2019-12-17 15:00:00,1.495,2.410,4.976,4.986,92.00,24.350
2019-12-17 15:30:00,1.476,2.399,5.019,11.371,87.00,24.300
2019-12-17 16:00:00,1.494,2.490,5.054,9.769,136.00,24.350
2019-12-17 16:30:00,1.491,2.611,4.927,5.458,116.00,24.300
2019-12-17 17:00:00,1.618,2.330,5.135,11.453,137.00,24.300
2019-12-17 17:30:00,1.603,2.529,5.129,5.474,129.00,24.300
2019-12-17 18:00:00,1.541,2.700,5.168,10.360,106.00,24.350
2019-12-17 18:30:00,1.524,2.679,4.770,4.705,106.00,24.300
2019-12-17 19:00:00,1.621,2.850,5.135,4.928,129.00,24.300
2019-12-17 19:30:00,1.635,2.720,5.118,5.703,102.00,24.300
2019-12-17 20:00:00,1.680,3.280,5.095,5.350,105.00,24.350
2019-12-17 20:30:00,1.609,2.800,4.903,10.920,136.00,24.350
2019-12-17 21:00:00,1.629,3.004,4.872,5.217,101.00,24.350
2019-12-17 21:30:00,1.697,2.790,5.344,4.821,129.00,24.350
2019-12-17 22:00:00,1.635,2.610,5.108,5.060,132.00,24.350
2019-12-17 22:30:00,1.563,2.495,5.046,5.919,126.00,24.350
2019-12-17 23:00:00,1.636,2.940,5.184,10.193,126.00,24.400
2019-12-17 23:30:00,1.600,2.760,5.154,7.020,108.00,24.450
2019-12-18 00:00:00,1.569,2.670,5.135,10.811,112.00,24.500
2019-12-18 00:30:00,1.505,3.138,5.044,11.089,95.00,24.500
2019-12-18 01:00:00,1.544,2.980,5.125,7.579,91.00,24.500
2019-12-18 01:30:00,1.486,2.260,4.997,6.881,115.00,24.500
2019-12-18 02:00:00,1.439,2.320,5.006,5.799,97.00,24.500
2019-12-18 02:30:00,1.554,3.090,5.263,10.315,108.00,24.500
2019-12-18 03:00:00,1.468,2.740,4.791,8.151,98.00,24.500
2019-12-18 03:30:00,1.427,2.920,4.811,7.854,91.00,24.500
2019-12-18 04:00:00,1.440,2.590,4.829,10.766,123.00,24.500
2019-12-18 04:30:00,1.493,2.350,5.347,10.830,102.00,24.500
2019-12-18 05:00:00,1.413,2.180,5.034,10.612,109.00,24.500
2019-12-18 05:30:00,1.438,2.250,5.154,10.711,111.00,24.500
2019-12-18 06:00:00,1.471,2.820,5.087,6.309,109.00,24.500
2019-12-18 06:30:00,1.415,2.260,5.165,9.916,105.00,24.500
2019-12-18 07:00:00,1.453,2.580,5.240,7.232,102.00,24.500
2019-12-18 07:30:00,1.528,2.870,5.289,10.347,120.00,24.500
2019-12-18 08:00:00,1.413,2.520,5.191,9.839,105.00,24.550
2019-12-18 08:30:00,1.449,2.477,5.339,11.085,98.00,24.550
2019-12-18 09:00:00,1.405,2.350,5.343,10.409,108.00,24.600
2019-12-18 09:30:00,1.334,2.220,4.914,10.693,112.00,24.650
2019-12-18 10:00:00,1.316,2.499,5.074,10.753,106.00,24.650
2019-12-18 10:30:00,1.322,2.140,5.063,11.396,118.00,24.650
2019-12-18 11:00:00,1.333,2.030,5.432,10.888,123.00,24.700
2019-12-18 11:30:00,1.329,2.480,5.308,10.975,115.00,24.700
2019-12-18 12:00:00,1.343,2.380,5.333,11.034,120.00,24.750
2019-12-18 12:30:00,1.346,2.130,5.198,11.836,116.00,24.800
2019-12-18 13:00:00,1.398,2.380,5.733,11.327,105.00,24.800
2019-12-18 13:30:00,1.414,2.150,5.421,10.756,126.00,24.800
2019-12-18 14:00:00,1.356,2.610,5.727,11.438,115.00,24.800
2019-12-18 14:30:00,1.299,2.180,5.289,11.442,119.00,24.800
2019-12-18 15:00:00,1.343,2.210,5.431,11.238,126.00,24.850
2019-12-18 15:30:00,1.362,2.130,5.565,10.977,120.00,24.750
2019-12-18 16:00:00,1.276,1.950,5.429,11.967,122.00,24.650
2019-12-18 16:30:00,1.292,2.087,5.464,10.775,111.00,24.750
2019-12-18 17:00:00,1.210,1.850,5.215,10.324,112.00,24.750
2019-12-18 17:30:00,1.200,1.890,5.056,11.293,108.00,24.750
2019-12-18 18:00:00,1.174,2.040,4.936,10.920,116.00,24.750
2019-12-18 18:30:00,1.177,1.920,5.136,10.848,111.00,24.700
2019-12-18 19:00:00,1.190,1.890,5.165,10.502,108.00,24.650
2019-12-18 19:30:00,1.179,2.000,4.968,10.832,118.00,24.650
2019-12-18 20:00:00,1.208,2.370,5.092,10.559,115.00,24.700
2019-12-18 20:30:00,1.160,2.320,4.988,7.102,108.00,24.700
2019-12-18 21:00:00,1.229,2.110,4.994,10.289,106.00,24.700
2019-12-18 21:30:00,1.256,1.990,5.193,7.253,118.00,24.700
2019-12-18 22:00:00,1.202,1.900,5.139,6.710,108.00,24.700
2019-12-18 22:30:00,1.274,2.380,5.150,6.990,97.00,24.700
2019-12-18 23:00:00,1.193,1.730,5.196,7.897,98.00,24.650
2019-12-18 23:30:00,1.166,1.680,5.190,6.844,102.00,24.700
2019-12-19 00:00:00,1.241,2.100,5.230,7.493,97.00,24.700
2019-12-19 00:30:00,1.168,1.800,5.152,10.234,101.00,24.700
2019-12-19 01:00:00,1.046,1.680,5.073,7.013,101.00,24.650
2019-12-19 01:30:00,1.070,1.690,5.292,7.465,98.00,24.650
2019-12-19 02:00:00,1.085,1.980,5.146,6.534,101.00,24.650
2019-12-19 02:30:00,1.094,1.780,5.475,7.307,108.00,24.650
2019-12-19 03:00:00,1.104,1.840,5.581,8.120,102.00,24.650
2019-12-19 03:30:00,1.070,1.740,5.237,7.906,102.00,24.650
2019-12-19 04:00:00,1.061,1.830,5.050,7.023,104.00,24.650
2019-12-19 04:30:00,1.088,1.690,5.401,10.291,108.00,24.650
2019-12-19 05:00:00,1.027,1.690,5.389,9.379,106.00,24.650
2019-12-19 05:30:00,1.060,1.700,5.227,7.009,105.00,24.650
2019-12-19 06:00:00,1.028,1.680,5.372,7.048,99.00,24.650
2019-12-19 06:30:00,1.027,1.670,5.197,7.854,111.00,24.650
2019-12-19 07:00:00,1.003,1.540,5.413,6.283,102.00,24.650
2019-12-19 07:30:00,0.985,1.930,5.390,7.332,98.00,24.650
2019-12-19 08:00:00,1.101,1.850,5.558,7.220,98.00,24.650
2019-12-19 08:30:00,1.010,1.390,5.293,6.378,101.00,24.650
2019-12-19 09:00:00,1.037,1.840,5.372,7.604,87.00,24.700
2019-12-19 09:30:00,0.940,1.570,5.175,6.768,90.00,24.750
2019-12-19 10:00:00,1.051,1.870,5.346,6.523,88.00,24.800
2019-12-19 10:30:00,0.984,1.670,5.285,6.787,85.00,24.900
2019-12-19 11:00:00,1.036,1.920,5.318,7.495,90.00,24.950
2019-12-19 11:30:00,1.019,1.800,5.351,6.744,97.00,25.100
2019-12-19 12:00:00,1.078,1.800,5.703,7.076,80.00,25.200
2019-12-19 12:30:00,1.028,1.630,5.322,7.324,94.00,25.250
2019-12-19 13:00:00,1.101,1.700,5.707,6.314,97.00,25.300
2019-12-19 13:30:00,1.047,1.610,5.588,7.065,90.00,25.250
2019-12-19 14:00:00,1.062,1.890,5.667,6.733,99.00,25.400
2019-12-19 14:30:00,1.028,1.620,5.571,7.572,81.00,25.300
2019-12-19 15:00:00,1.086,2.170,5.739,6.877,99.00,25.150
2019-12-19 15:30:00,1.089,1.710,5.481,7.287,83.00,25.100
2019-12-19 16:00:00,0.995,1.690,5.333,7.754,91.00,25.050
2019-12-19 16:30:00,1.057,1.820,5.547,7.100,88.00,25.050
2019-12-19 17:00:00,1.127,2.000,5.810,7.622,81.00,25.000
2019-12-19 17:30:00,1.063,1.650,5.768,7.379,94.00,25.000
2019-12-19 18:00:00,1.004,1.700,5.430,7.315,85.00,24.950
2019-12-19 18:30:00,0.993,1.660,5.806,7.307,84.00,24.950
2019-12-19 19:00:00,1.052,1.710,5.757,7.272,81.00,24.950
2019-12-19 19:30:00,1.137,1.800,5.622,7.285,88.00,24.900
2019-12-19 20:00:00,1.088,1.740,5.672,7.506,83.00,24.900
2019-12-19 20:30:00,1.074,1.710,5.868,6.787,92.00,24.950
2019-12-19 21:00:00,1.083,1.630,5.868,7.230,80.00,24.950
2019-12-19 21:30:00,1.064,1.750,5.783,7.598,71.00,24.900
2019-12-19 22:00:00,1.099,2.140,5.657,7.165,87.00,24.900
2019-12-19 22:30:00,1.034,1.690,5.834,7.701,80.00,24.850
2019-12-19 23:00:00,1.014,2.060,5.452,7.317,85.00,24.850
2019-12-19 23:30:00,1.020,1.660,5.810,6.812,85.00,24.850
2019-12-20 00:00:00,1.009,2.120,5.280,7.556,85.00,24.800
2019-12-20 00:30:00,0.993,1.840,5.745,7.309,90.00,24.800
2019-12-20 01:00:00,1.013,1.970,5.751,6.954,87.00,24.800
2019-12-20 01:30:00,1.036,1.810,5.632,6.769,83.00,24.800
2019-12-20 02:00:00,1.006,1.640,5.835,6.778,85.00,24.800
2019-12-20 02:30:00,1.011,1.770,5.857,6.989,84.00,24.750
2019-12-20 03:00:00,0.986,1.750,5.651,7.456,90.00,24.800
2019-12-20 03:30:00,0.909,1.400,5.486,6.442,90.00,24.800
2019-12-20 04:00:00,0.918,1.560,5.748,7.033,97.00,24.800
2019-12-20 04:30:00,0.955,1.580,5.901,7.277,94.00,24.750
2019-12-20 05:00:00,0.925,1.620,5.724,7.015,94.00,24.750
2019-12-20 05:30:00,0.965,1.690,5.756,6.769,95.00,24.750
2019-12-20 06:00:00,0.969,1.600,5.647,6.880,90.00,24.750
2019-12-20 06:30:00,0.972,1.620,5.858,6.972,90.00,24.750
2019-12-20 07:00:00,0.878,1.390,5.741,6.819,87.00,24.800
2019-12-20 07:30:00,0.845,1.590,5.624,6.927,83.00,24.850
2019-12-20 08:00:00,0.886,1.390,6.317,7.045,87.00,24.900
2019-12-20 08:30:00,0.839,1.300,5.741,6.997,101.00,25.000
2019-12-20 09:00:00,0.853,1.570,5.981,7.047,83.00,25.300
2019-12-20 09:30:00,0.911,1.540,5.889,7.025,88.00,26.050
2019-12-20 10:00:00,0.921,1.770,6.023,7.159,87.00,25.600
2019-12-20 10:30:00,0.873,1.480,5.839,7.012,90.00,25.400
2019-12-20 11:00:00,0.892,1.500,5.929,6.568,88.00,25.850
2019-12-20 11:30:00,0.942,1.430,6.234,7.905,84.00,25.950
2019-12-20 12:00:00,0.853,1.560,5.842,7.781,87.00,26.050
2019-12-20 12:30:00,0.874,1.560,6.033,7.021,90.00,25.800
2019-12-20 13:00:00,0.891,1.290,5.967,7.287,98.00,25.750
2019-12-20 13:30:00,0.919,1.450,5.957,7.290,88.00,25.650
2019-12-20 14:00:00,0.887,1.350,5.735,10.273,87.00,25.550
2019-12-20 14:30:00,0.812,1.360,5.681,9.003,105.00,25.500
2019-12-20 15:00:00,0.824,1.240,6.059,7.564,90.00,25.550
2019-12-20 15:30:00,0.849,1.430,5.810,9.784,102.00,25.550
2019-12-20 16:00:00,0.932,1.520,6.034,7.386,105.00,25.500
2019-12-20 16:30:00,0.832,1.470,5.905,10.176,75.00,25.500
2019-12-20 17:00:00,0.808,1.280,5.686,7.492,95.00,25.450
2019-12-20 17:30:00,0.816,1.270,5.819,11.495,74.00,25.400
2019-12-20 18:00:00,0.891,1.990,6.243,7.564,85.00,25.300
2019-12-20 18:30:00,0.892,1.440,6.032,7.797,85.00,25.350
2019-12-20 19:00:00,0.836,1.410,5.926,9.408,77.00,25.300
2019-12-20 19:30:00,0.963,1.940,6.048,8.146,99.00,25.250
2019-12-20 20:00:00,0.867,1.520,5.709,7.038,104.00,25.200
2019-12-20 20:30:00,0.858,1.420,5.869,7.461,97.00,25.200
2019-12-20 21:00:00,0.853,1.310,5.710,7.575,81.00,25.150
2019-12-20 21:30:00,0.803,1.340,5.807,7.110,88.00,25.150
2019-12-20 22:00:00,0.839,1.540,5.743,9.702,90.00,25.150
2019-12-20 22:30:00,0.836,1.440,5.593,9.340,99.00,25.150
2019-12-20 23:00:00,0.954,1.760,6.138,7.908,101.00,25.150
2019-12-20 23:30:00,0.860,1.420,5.781,6.815,102.00,25.150
2019-12-21 00:00:00,0.836,1.400,5.868,6.358,101.00,25.150
2019-12-21 00:30:00,0.816,1.310,5.380,7.054,109.00,25.100
2019-12-21 01:00:00,0.872,1.320,5.528,7.797,92.00,25.100
2019-12-21 01:30:00,0.847,1.370,5.351,6.571,97.00,25.100
2019-12-21 02:00:00,0.849,1.300,5.415,7.077,75.00,25.100
2019-12-21 02:30:00,0.947,1.460,5.850,7.084,91.00,25.100
2019-12-21 03:00:00,0.891,1.490,5.472,9.752,105.00,25.100
2019-12-21 03:30:00,0.878,1.490,5.479,7.089,95.00,25.100
2019-12-21 04:00:00,0.934,1.370,5.497,7.574,102.00,25.050
2019-12-21 04:30:00,0.867,1.390,5.664,10.123,84.00,25.000
2019-12-21 05:00:00,0.890,1.560,5.681,7.836,83.00,25.050
2019-12-21 05:30:00,0.863,1.340,5.508,7.302,98.00,25.000
2019-12-21 06:00:00,0.841,1.810,5.313,6.756,90.00,25.000
2019-12-21 06:30:00,0.881,1.500,5.597,8.129,88.00,25.000
2019-12-21 07:00:00,0.878,1.380,5.561,7.549,104.00,25.000
2019-12-21 07:30:00,0.842,1.450,5.440,6.972,90.00,25.050
2019-12-21 08:00:00,0.853,1.550,5.332,7.333,78.00,25.100
2019-12-21 08:30:00,0.896,1.690,5.509,7.607,94.00,25.200
2019-12-21 09:00:00,0.841,1.360,5.448,7.704,87.00,25.400
2019-12-21 09:30:00,0.828,1.460,5.476,7.550,90.00,25.550
2019-12-21 10:00:00,0.833,1.440,5.338,7.226,90.00,25.800
2019-12-21 10:30:00,0.894,1.480,5.417,7.348,71.00,26.000
2019-12-21 11:00:00,0.842,1.450,5.627,7.775,85.00,26.100
2019-12-21 11:30:00,0.841,1.360,5.547,7.272,84.00,26.200
2019-12-21 12:00:00,0.855,1.310,5.698,7.271,85.00,26.250
2019-12-21 12:30:00,0.829,1.360,5.556,7.819,80.00,26.200
2019-12-21 13:00:00,0.868,1.750,5.444,7.445,83.00,26.150
2019-12-21 13:30:00,0.841,1.350,5.432,7.061,83.00,26.050
2019-12-21 14:00:00,0.866,1.540,5.340,7.055,77.00,26.100
2019-12-21 14:30:00,0.824,1.510,5.255,6.816,85.00,25.950
2019-12-21 15:00:00,0.865,1.410,5.115,7.605,87.00,25.850
2019-12-21 15:30:00,0.876,1.490,5.154,7.258,85.00,25.750
2019-12-21 16:00:00,0.897,1.420,4.983,7.568,92.00,25.600
2019-12-21 16:30:00,0.862,1.640,4.987,6.362,85.00,25.600
2019-12-21 17:00:00,0.830,1.480,4.663,6.823,81.00,25.500
2019-12-21 17:30:00,0.860,1.280,4.689,7.108,80.00,25.500
2019-12-21 18:00:00,0.863,1.490,4.787,8.189,75.00,25.400
2019-12-21 18:30:00,0.863,1.590,4.708,8.253,88.00,25.350
2019-12-21 19:00:00,0.880,1.410,4.777,6.983,91.00,25.400
2019-12-21 19:30:00,0.936,1.870,4.896,8.302,80.00,25.350
2019-12-21 20:00:00,0.891,1.390,4.925,7.397,83.00,25.300
2019-12-21 20:30:00,0.877,1.470,4.848,7.849,75.00,25.250
2019-12-21 21:00:00,0.904,1.740,5.113,8.427,77.00,25.250
2019-12-21 21:30:00,0.894,1.480,5.018,7.607,80.00,25.200
2019-12-21 22:00:00,0.894,1.580,4.880,8.158,78.00,25.200
2019-12-21 22:30:00,0.908,1.320,5.027,7.519,83.00,25.150
2019-12-21 23:00:00,0.879,1.300,5.016,7.500,71.00,25.150
2019-12-21 23:30:00,0.864,1.400,5.102,8.273,83.00,25.150
2019-12-22 00:00:00,0.878,1.420,5.323,7.554,83.00,25.100
2019-12-22 00:30:00,0.834,1.320,5.220,7.279,80.00,25.100
2019-12-22 01:00:00,0.884,1.250,5.318,7.037,87.00,25.100
2019-12-22 01:30:00,0.927,1.840,5.777,7.052,81.00,25.100
2019-12-22 02:00:00,0.811,1.600,5.190,6.617,75.00,25.100
2019-12-22 02:30:00,0.837,1.330,5.432,6.398,84.00,25.050
2019-12-22 03:00:00,0.840,1.450,5.533,8.380,75.00,25.100
2019-12-22 03:30:00,0.875,1.320,5.556,8.246,75.00,25.100
2019-12-22 04:00:00,0.833,1.410,5.459,9.308,85.00,25.100
2019-12-22 04:30:00,0.857,1.580,5.564,7.354,104.00,25.050
2019-12-22 05:00:00,0.806,1.710,5.479,7.280,77.00,25.050
2019-12-22 05:30:00,0.749,1.320,5.512,9.389,91.00,25.050
2019-12-22 06:00:00,0.851,1.570,5.765,7.113,71.00,25.000
2019-12-22 06:30:00,0.818,1.310,5.826,8.154,74.00,25.000
2019-12-22 07:00:00,0.775,1.240,6.059,7.532,68.00,25.000
2019-12-22 07:30:00,0.808,1.360,5.716,7.229,105.00,25.000
2019-12-22 08:00:00,0.771,1.560,5.694,7.796,71.00,25.000
2019-12-22 08:30:00,0.801,1.170,6.037,8.196,71.00,25.250
2019-12-22 09:00:00,0.775,1.180,5.771,6.789,78.00,25.500
2019-12-22 09:30:00,0.836,1.500,6.131,7.545,71.00,25.900
2019-12-22 10:00:00,0.800,1.260,6.109,7.278,66.00,25.950
2019-12-22 10:30:00,0.868,1.500,5.901,8.123,70.00,25.900
2019-12-22 11:00:00,0.925,1.410,6.390,7.912,73.00,25.900
2019-12-22 11:30:00,0.802,1.160,5.751,9.775,99.00,25.900
2019-12-22 12:00:00,0.867,1.440,6.014,10.074,98.00,26.050
2019-12-22 12:30:00,0.846,1.490,5.719,10.102,95.00,26.200
2019-12-22 13:00:00,0.835,1.360,5.523,10.710,97.00,26.100
2019-12-22 13:30:00,0.800,1.300,5.351,9.939,97.00,26.100
2019-12-22 14:00:00,0.835,1.300,5.404,10.204,95.00,25.900
2019-12-22 14:30:00,0.832,1.280,5.406,9.323,109.00,25.850
2019-12-22 15:00:00,0.909,1.380,5.502,9.745,98.00,25.750
2019-12-22 15:30:00,0.830,1.280,5.158,7.031,92.00,25.750
2019-12-22 16:00:00,0.807,1.250,5.123,7.595,97.00,25.700
2019-12-22 16:30:00,0.854,1.380,5.160,9.311,75.00,25.650
2019-12-22 17:00:00,0.833,1.450,5.133,9.681,101.00,25.650
2019-12-22 17:30:00,0.789,1.420,5.151,9.636,98.00,25.650
2019-12-22 18:00:00,0.766,1.260,5.123,9.710,111.00,25.600
2019-12-22 18:30:00,0.810,1.450,5.187,9.394,111.00,25.550
2019-12-22 19:00:00,0.737,1.450,5.118,10.281,118.00,25.450
2019-12-22 19:30:00,0.738,1.210,4.895,10.359,102.00,25.400
2019-12-22 20:00:00,0.786,1.340,5.206,9.342,125.00,25.400
2019-12-22 20:30:00,0.820,1.570,5.456,9.823,102.00,25.350
2019-12-22 21:00:00,0.773,1.580,5.101,8.546,95.00,25.300
2019-12-22 21:30:00,0.744,1.220,4.989,7.255,105.00,25.250
2019-12-22 22:00:00,0.898,1.500,5.352,9.780,105.00,25.250
2019-12-22 22:30:00,0.875,1.620,5.281,8.258,101.00,25.200
2019-12-22 23:00:00,0.811,1.430,5.048,9.990,85.00,25.150
2019-12-22 23:30:00,0.783,1.430,5.075,9.618,98.00,25.150
2019-12-23 00:00:00,0.800,1.200,5.169,10.071,104.00,25.100
2019-12-23 00:30:00,0.785,1.320,4.771,7.925,104.00,25.100
2019-12-23 01:00:00,0.827,1.340,5.180,10.221,98.00,25.050
2019-12-23 01:30:00,0.831,1.420,5.031,10.213,105.00,25.000
2019-12-23 02:00:00,0.827,1.440,4.985,10.783,94.00,24.950
2019-12-23 02:30:00,0.829,1.310,5.132,8.625,112.00,24.900
2019-12-23 03:00:00,0.875,1.450,5.087,8.828,97.00,24.900
2019-12-23 03:30:00,0.847,1.320,5.103,10.644,98.00,24.900
2019-12-23 04:00:00,0.844,1.370,4.627,10.223,102.00,24.900
2019-12-23 04:30:00,0.801,1.260,4.980,10.686,98.00,24.950
2019-12-23 05:00:00,0.863,1.550,4.991,10.230,104.00,24.950
2019-12-23 05:30:00,0.817,1.280,4.789,6.567,91.00,24.900
2019-12-23 06:00:00,0.742,1.420,4.882,4.392,78.00,24.850
2019-12-23 06:30:00,0.810,1.270,4.868,10.265,108.00,24.800
2019-12-23 07:00:00,0.826,1.380,5.255,7.589,85.00,24.800
2019-12-23 07:30:00,0.837,1.570,5.108,7.491,91.00,24.800
2019-12-23 08:00:00,0.855,1.560,4.991,8.970,109.00,24.800
2019-12-23 08:30:00,0.848,1.390,5.024,10.136,104.00,24.800
2019-12-23 09:00:00,0.852,1.330,4.955,9.436,104.00,24.850
2019-12-23 09:30:00,0.832,1.400,4.855,9.388,115.00,24.950
2019-12-23 10:00:00,0.794,1.280,4.763,9.482,102.00,24.950
2019-12-23 10:30:00,0.905,1.890,5.088,9.817,102.00,25.050
2019-12-23 11:00:00,0.833,1.410,4.984,9.719,101.00,25.250
2019-12-23 11:30:00,0.830,1.610,5.006,9.723,104.00,25.300
2019-12-23 12:00:00,0.835,1.740,5.088,10.024,119.00,25.400
2019-12-23 12:30:00,0.840,1.510,4.915,9.750,101.00,25.450
2019-12-23 13:00:00,0.819,1.420,4.862,9.717,108.00,25.550
2019-12-23 13:30:00,0.809,1.360,4.694,9.463,85.00,25.500
2019-12-23 14:00:00,0.880,1.620,5.061,9.376,116.00,25.500
