BOLD_ID,Phylum,Class,Order,Family,Genus,Species
BOLD:ABZ2416,Arthropoda,Insecta,Hymenoptera,Tenthredinidae,Nematus,Nematus oligospilus
BOLD:ABZ2445,Arthropoda,Insecta,Lepidoptera,Geometridae,Lomographa,Lomographa sp. 1
BOLD:ABZ2470,Arthropoda,Insecta,Hymenoptera,Formicidae,Adelomyrmex,Adelomyrmex silvestrii
BOLD:ABZ2471,Arthropoda,Insecta,Hymenoptera,Formicidae,Adelomyrmex,Adelomyrmex silvestrii
BOLD:ABZ2472,Arthropoda,Insecta,Hymenoptera,Formicidae,Adelomyrmex,Adelomyrmex silvestrii
BOLD:ABZ2586,Arthropoda,Insecta,Diptera,Simuliidae,Austrosimulium,Austrosimulium ungulatum
BOLD:ABZ2593,Arthropoda,Insecta,Lepidoptera,Saturniidae,Decachorda,Decachorda aspersa
BOLD:ABZ2679,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,ichJanzen01,ichJanzen01 Janzen01
BOLD:ABZ2695,Arthropoda,Insecta,Hymenoptera,Formicidae,Camponotus,Camponotus grandidieri
BOLD:ABZ2721,Arthropoda,Insecta,Orthoptera,Acrididae,Melanoplus,Melanoplus scudderi group
BOLD:ABZ2729,Arthropoda,Insecta,Lepidoptera,Saturniidae,Hyperchiria,Hyperchiria nausica
BOLD:ABZ2730,Arthropoda,Insecta,Lepidoptera,Erebidae,Virbia,Virbia ferruginosa
BOLD:ABZ2731,Arthropoda,Insecta,Lepidoptera,Erebidae,Virbia,Virbia ferruginosa
BOLD:ABZ2733,Arthropoda,Insecta,Hymenoptera,Formicidae,Cataulacus,Cataulacus porcatus
BOLD:ABZ2740,Arthropoda,Insecta,Lepidoptera,Saturniidae,Antheraea,Antheraea larissa
BOLD:ABZ2750,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,Syrphoctonus,Syrphoctonus pallipes
BOLD:ABZ2767,Arthropoda,Insecta,Lepidoptera,Saturniidae,Periga,Periga circumstans
BOLD:ABZ2773,Arthropoda,Insecta,Lepidoptera,Sesiidae,Bembecia,Bembecia puella
BOLD:ABZ2819,Arthropoda,Insecta,Lepidoptera,Saturniidae,Janiodes,Janiodes ecuadorensis
BOLD:ABZ2880,Arthropoda,Insecta,Hymenoptera,Formicidae,Odontomachus,Odontomachus meinerti
BOLD:ABZ2885,Arthropoda,Insecta,Hymenoptera,Formicidae,Crematogaster,Crematogaster ranavalonae
BOLD:ABZ2901,Arthropoda,Insecta,Lepidoptera,Bombycidae,Racinoa,Racinoa sp. tbo30
BOLD:ABZ2959,Arthropoda,Insecta,Hymenoptera,Formicidae,Pheidole,Pheidole MG021
BOLD:ABZ3025,Arthropoda,Insecta,Lepidoptera,Sphingidae,Eupanacra,Eupanacra elegantulus
BOLD:ABZ3042,Arthropoda,Insecta,Hymenoptera,Formicidae,Nesomyrmex,Nesomyrmex nitidus
BOLD:ABZ3071,Arthropoda,Insecta,Lepidoptera,Saturniidae,Lemaireodirphia,Lemaireodirphia hoegei
BOLD:ABZ3092,Arthropoda,Insecta,Diptera,Syrphidae,Dasysyrphus,Dasysyrphus intrudens sp. complex
BOLD:ABZ3093,Arthropoda,Insecta,Diptera,Syrphidae,Dasysyrphus,Dasysyrphus intrudens sp. complex
BOLD:ABZ3094,Arthropoda,Insecta,Hymenoptera,Eulophidae,Pediobius,Pediobius saulius
BOLD:ABZ3107,Arthropoda,Insecta,Hymenoptera,Formicidae,Syllophopsis,Syllophopsis modesta
BOLD:ABZ3119,Arthropoda,Insecta,Lepidoptera,Sphingidae,Andriasa,Andriasa contraria
BOLD:ABZ3126,Arthropoda,Insecta,Hymenoptera,Formicidae,Pheidole,Pheidole MG029
BOLD:ABZ3141,Arthropoda,Insecta,Lepidoptera,Saturniidae,Rothschildia,Rothschildia aricia
BOLD:ABZ3172,Arthropoda,Insecta,Lepidoptera,Geometridae,Arhodia,Arhodia lasiocamparia
BOLD:ABZ3216,Arthropoda,Insecta,Lepidoptera,Lasiocampidae,Trabala,Trabala pallida
BOLD:ABZ3217,Arthropoda,Insecta,Lepidoptera,Lasiocampidae,Trabala,Trabala pallida
BOLD:ABZ3219,Arthropoda,Insecta,Lepidoptera,Anthelidae,Omphaliodes,Omphaliodes obscura
BOLD:ABZ3239,Arthropoda,Insecta,Lepidoptera,Saturniidae,Automeris,Automeris cinctistriga
BOLD:ABZ3241,Arthropoda,Insecta,Lepidoptera,Saturniidae,Automeris,Automeris fieldi
BOLD:ABZ3267,Arthropoda,Insecta,Hymenoptera,Braconidae,mgJanzen01,mgJanzen01 Janzen01
BOLD:ABZ3297,Arthropoda,Insecta,Hymenoptera,Formicidae,Pheidole,Pheidole indica
BOLD:ABZ3308,Arthropoda,Insecta,Lepidoptera,Eupterotidae,Sphingognatha,Sphingognatha palllida
BOLD:ABZ3376,Arthropoda,Insecta,Lepidoptera,Saturniidae,Cricula,Cricula andrei
BOLD:ABZ3377,Arthropoda,Insecta,Lepidoptera,Saturniidae,Cricula,Cricula andrei
BOLD:ABZ3412,Arthropoda,Insecta,Hymenoptera,Formicidae,Nesomyrmex,Nesomyrmex madecassus
BOLD:ABZ3430,Arthropoda,Insecta,Lepidoptera,Saturniidae,Gamelia,Gamelia neidhoeferi
BOLD:ABZ3430,Arthropoda,Insecta,Lepidoptera,Saturniidae,Gamelia,Gamelia rubriluna
BOLD:ABZ3458,Arthropoda,Insecta,Lepidoptera,Gelechiidae,Pseudotelphusa,Pseudotelphusa quercinigracella
BOLD:ABZ3462,Arthropoda,Insecta,Hymenoptera,Formicidae,Tapinoma,Tapinoma subtile
BOLD:ABZ3520,Arthropoda,Insecta,Hymenoptera,Formicidae,Leptogenys,Leptogenys variabilis
BOLD:ABZ3538,Arthropoda,Insecta,Hymenoptera,Formicidae,Myrmica,Myrmica incompleta
BOLD:ABZ3599,Arthropoda,Insecta,Lepidoptera,Saturniidae,Gamelia,Gamelia abasia
BOLD:ABZ3599,Arthropoda,Insecta,Lepidoptera,Saturniidae,Gamelia,Gamelia rubriluna
BOLD:ABZ3601,Arthropoda,Insecta,Lepidoptera,Saturniidae,Gamelia,Gamelia abasia
BOLD:ABZ3602,Arthropoda,Insecta,Lepidoptera,Sphingidae,Rufoclanis,Rufoclanis numosae
BOLD:ABZ3618,Arthropoda,Insecta,Lepidoptera,Saturniidae,Pseudodirphia,Pseudodirphia varia
BOLD:ABZ3650,Arthropoda,Insecta,Lepidoptera,Depressariidae,Psilocorsis,Psilocorsis reflexella
BOLD:ABZ3656,Arthropoda,Insecta,Lepidoptera,Depressariidae,Psilocorsis,Psilocorsis reflexella
BOLD:ABZ3736,Arthropoda,Insecta,Lepidoptera,Saturniidae,Usta,Usta subangulata
BOLD:ABZ3769,Arthropoda,Insecta,Lepidoptera,Geometridae,Hypobapta,Hypobapta barnardi
BOLD:ABZ3795,Arthropoda,Insecta,Hymenoptera,Formicidae,Tetramorium,Tetramorium ranarum
BOLD:ABZ3883,Arthropoda,Insecta,Lepidoptera,Saturniidae,Rothschildia,Rothschildia orizaba
BOLD:ABZ3902,Arthropoda,Insecta,Lepidoptera,Saturniidae,Holocerina,Holocerina smilax
BOLD:ABZ3936,Arthropoda,Insecta,Lepidoptera,Saturniidae,Pseudodirphia,Pseudodirphia peruviana
BOLD:ABZ3937,Arthropoda,Insecta,Lepidoptera,Saturniidae,Pseudodirphia,Pseudodirphia peruviana
BOLD:ABZ3941,Arthropoda,Insecta,Lepidoptera,Saturniidae,Pseudodirphia,Pseudodirphia eumedidoides
BOLD:ABZ3941,Arthropoda,Insecta,Lepidoptera,Saturniidae,Pseudodirphia,Pseudodirphia peruviana
BOLD:ABZ3968,Arthropoda,Insecta,Hymenoptera,Formicidae,Crematogaster,Crematogaster maina
BOLD:ABZ3976,Arthropoda,Insecta,Trichoptera,Leptoceridae,Ceraclea,Ceraclea transversa
BOLD:ABZ3987,Arthropoda,Insecta,Hymenoptera,Formicidae,Tetramorium,Tetramorium malagasy
BOLD:ABZ3990,Arthropoda,Insecta,Hymenoptera,Formicidae,Tetramorium,Tetramorium malagasy
BOLD:ABZ3991,Arthropoda,Insecta,Hymenoptera,Formicidae,Tetramorium,Tetramorium malagasy
BOLD:ABZ3992,Arthropoda,Insecta,Hymenoptera,Formicidae,Tetramorium,Tetramorium malagasy
BOLD:ABZ4043,Arthropoda,Insecta,Hymenoptera,Formicidae,Camponotus,Camponotus dufouri
BOLD:ABZ4062,Arthropoda,Insecta,Lepidoptera,Saturniidae,Syntherata,Syntherata janetta
BOLD:ABZ4078,Arthropoda,Insecta,Hymenoptera,Formicidae,Leptogenys,Leptogenys variabilis
BOLD:ABZ4082,Arthropoda,Insecta,Hymenoptera,Formicidae,Tapinoma,Tapinoma sessile
BOLD:ABZ4103,Arthropoda,Insecta,Lepidoptera,Erebidae,Calliteara,Calliteara grotei
BOLD:ABZ4154,Arthropoda,Insecta,Trichoptera,Leptoceridae,Mystacides,Mystacides longicornis
BOLD:ABZ4163,Arthropoda,Insecta,Lepidoptera,Saturniidae,Syssphinx,Syssphinx albolineata
BOLD:ABZ4208,Arthropoda,Insecta,Lepidoptera,Eupterotidae,Hoplojana,Hoplojana rhodoptera
BOLD:ABZ4257,Arthropoda,Insecta,Hymenoptera,Formicidae,Crematogaster,Crematogaster ranavalonae
BOLD:ABZ4290,Arthropoda,Insecta,Plecoptera,Nemouridae,Prostoia,Prostoia completa
BOLD:ABZ4324,Arthropoda,Insecta,Lepidoptera,Saturniidae,Cinabra,Cinabra hyperbius
BOLD:ABZ4391,Arthropoda,Insecta,Hymenoptera,Formicidae,Pheidole,Pheidole megacephala
BOLD:ABZ4394,Arthropoda,Insecta,Lepidoptera,Saturniidae,Janiodes,Janiodes ecuadorensis
BOLD:ABZ4400,Arthropoda,Insecta,Hymenoptera,Formicidae,Nesomyrmex,Nesomyrmex madecassus
BOLD:ABZ4401,Arthropoda,Insecta,Hymenoptera,Formicidae,Nesomyrmex,Nesomyrmex madecassus
BOLD:ABZ4474,Arthropoda,Insecta,Lepidoptera,Notodontidae,Pheosia,Pheosia rimosa
BOLD:ABZ4491,Arthropoda,Insecta,Hymenoptera,Formicidae,Pheidole,Pheidole megacephala
BOLD:ABZ4494,Arthropoda,Insecta,Lepidoptera,Sphingidae,Andriasa,Andriasa contraria
BOLD:ABZ4574,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Melitaea,Melitaea didyma
BOLD:ABZ4576,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Melitaea,Melitaea didyma
BOLD:ABZ4591,Arthropoda,Insecta,Lepidoptera,Tineidae,Acrolophus,Acrolophus texanella
BOLD:ABZ4610,Arthropoda,Insecta,Lepidoptera,Erebidae,Setina,Setina irrorella
BOLD:ABZ4612,Arthropoda,Insecta,Lepidoptera,Erebidae,Setina,Setina irrorella
BOLD:ABZ4629,Arthropoda,Insecta,Lepidoptera,Tortricidae,Pelochrista,Pelochrista pulveratana
BOLD:ABZ4632,Arthropoda,Insecta,Lepidoptera,Anthelidae,Anthela,Anthela repleta
BOLD:ABZ4660,Arthropoda,Insecta,Hymenoptera,Formicidae,Tetraponera,Tetraponera PSW084
BOLD:ABZ4688,Arthropoda,Insecta,Lepidoptera,Sesiidae,Dipchasphecia,Dipchasphecia intermedia
BOLD:ABZ4695,Arthropoda,Insecta,Lepidoptera,Geometridae,Eois,Eois AH01Pe
BOLD:ABZ4695,Arthropoda,Insecta,Lepidoptera,Geometridae,Eois,Eois AH02Pe
BOLD:ABZ4695,Arthropoda,Insecta,Lepidoptera,Geometridae,Eois,Eois azafranata group
BOLD:ABZ4696,Arthropoda,Insecta,Trichoptera,Limnephilidae,Chaetopteryx,Chaetopteryx rugulosa
BOLD:ABZ4697,Arthropoda,Insecta,Trichoptera,Limnephilidae,Chaetopteryx,Chaetopteryx rugulosa
BOLD:ABZ4705,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,ichJanzen01,ichJanzen01 Janzen01
BOLD:ABZ4752,Arthropoda,Insecta,Lepidoptera,Saturniidae,Campimoptilum,Campimoptilum kuntzei
BOLD:ABZ4766,Arthropoda,Insecta,Lepidoptera,Saturniidae,Syssphinx,Syssphinx albolineata
BOLD:ABZ4768,Arthropoda,Insecta,Lepidoptera,Saturniidae,Syssphinx,Syssphinx albolineata
BOLD:ABZ4772,Arthropoda,Insecta,Lepidoptera,Saturniidae,Campimoptilum,Campimoptilum kuntzei
BOLD:ABZ4826,Arthropoda,Insecta,Hymenoptera,Formicidae,Strumigenys,Strumigenys lanuginosa
BOLD:ABZ4828,Arthropoda,Insecta,Hymenoptera,Formicidae,Strumigenys,Strumigenys lanuginosa
BOLD:ABZ4829,Arthropoda,Insecta,Hymenoptera,Formicidae,Strumigenys,Strumigenys lanuginosa
BOLD:ABZ4894,Arthropoda,Insecta,Hymenoptera,Braconidae,Aleiodes,Aleiodes declanae
BOLD:ABZ4895,Arthropoda,Insecta,Lepidoptera,Lasiocampidae,Odonestis,Odonestis bheroba
BOLD:ABZ4896,Arthropoda,Insecta,Lepidoptera,Lasiocampidae,Odonestis,Odonestis bheroba
BOLD:ABZ4899,Arthropoda,Insecta,Lepidoptera,Lasiocampidae,Odonestis,Odonestis bheroba
BOLD:ABZ4920,Arthropoda,Insecta,Lepidoptera,Saturniidae,Loepa,Loepa sikkima
BOLD:ABZ4934,Arthropoda,Insecta,Hymenoptera,Formicidae,Camponotus,Camponotus repens
BOLD:ABZ4953,Arthropoda,Insecta,Hymenoptera,Formicidae,Plagiolepis,Plagiolepis madecassa
BOLD:ABZ4956,Arthropoda,Insecta,Hymenoptera,Formicidae,Plagiolepis,Plagiolepis madecassa
BOLD:ABZ4984,Arthropoda,Insecta,Lepidoptera,Saturniidae,Oxytenis,Oxytenis naemia
BOLD:ABZ5011,Arthropoda,Insecta,Hymenoptera,Formicidae,Tetramorium,Tetramorium ibycterum
BOLD:ABZ5012,Arthropoda,Insecta,Hymenoptera,Formicidae,Tetramorium,Tetramorium ibycterum
BOLD:ABZ5055,Arthropoda,Insecta,Lepidoptera,Limacodidae,Doratifera,Doratifera quadriguttata
BOLD:ABZ5058,Arthropoda,Insecta,Lepidoptera,Limacodidae,Doratifera,Doratifera quadriguttata
BOLD:ABZ5068,Arthropoda,Insecta,Lepidoptera,Erebidae,Lophocampa,Lophocampa distincta
BOLD:ABZ5109,Arthropoda,Insecta,Lepidoptera,Geometridae,Euphyia,Euphyia AH01Pe
BOLD:ABZ5125,Arthropoda,Insecta,Hymenoptera,Formicidae,Leptogenys,Leptogenys variabilis
BOLD:ABZ5159,Arthropoda,Insecta,Lepidoptera,Geometridae,Hypobapta,Hypobapta barnardi
BOLD:ABZ5160,Arthropoda,Insecta,Lepidoptera,Geometridae,Hypobapta,Hypobapta barnardi
BOLD:ABZ5199,Arthropoda,Insecta,Lepidoptera,Notodontidae,Pheosia,Pheosia rimosa
BOLD:ABZ5202,Arthropoda,Insecta,Lepidoptera,Saturniidae,Cinabra,Cinabra hyperbius
BOLD:ABZ5205,Arthropoda,Insecta,Lepidoptera,Saturniidae,Cinabra,Cinabra hyperbius
BOLD:ABZ5211,Arthropoda,Insecta,Lepidoptera,Erebidae,Coscinia,Coscinia cribraria
BOLD:ABZ5215,Arthropoda,Insecta,Hymenoptera,Formicidae,Tetramorium,Tetramorium schaufussii
BOLD:ABZ5249,Arthropoda,Insecta,Hymenoptera,Formicidae,Wasmannia,Wasmannia auropunctata
BOLD:ABZ5312,Arthropoda,Insecta,Hymenoptera,Formicidae,Melissotarsus,Melissotarsus insularis
BOLD:ABZ5368,Arthropoda,Insecta,Lepidoptera,Erebidae,Setina,Setina irrorella
BOLD:ABZ5387,Arthropoda,Insecta,Trichoptera,Leptoceridae,Ceraclea,Ceraclea transversa
BOLD:ABZ5396,Arthropoda,Insecta,Lepidoptera,Sesiidae,Dipchasphecia,Dipchasphecia intermedia
BOLD:ABZ5426,Arthropoda,Insecta,Diptera,Syrphidae,Ocyptamus,Ocyptamus CR-7A
BOLD:ABZ5440,Arthropoda,Insecta,Lepidoptera,Sphingidae,Rufoclanis,Rufoclanis numosae
BOLD:ABZ5447,Arthropoda,Insecta,Lepidoptera,Saturniidae,Loepa,Loepa miranda
BOLD:ABZ5496,Arthropoda,Insecta,Lepidoptera,Geometridae,Trimetopia,Trimetopia aetheraria
BOLD:ABZ5526,Arthropoda,Insecta,Lepidoptera,Tortricidae,Eucosma,Eucosma parmatana
BOLD:ABZ5549,Arthropoda,Insecta,Diptera,Chironomidae,Psectrocladius,Psectrocladius limbatellus
BOLD:ABZ5555,Arthropoda,Insecta,Lepidoptera,Xyloryctidae,Cryptophasa,Cryptophasa stenoleuca
BOLD:ABZ5616,Arthropoda,Insecta,Lepidoptera,Lasiocampidae,Kunugia,Kunugia lineata
BOLD:ABZ5651,Arthropoda,Insecta,Lepidoptera,Saturniidae,Eacles,Eacles imperialis
BOLD:ABZ5681,Arthropoda,Insecta,Lepidoptera,Tortricidae,Pelochrista,Pelochrista scintillana
BOLD:ABZ5683,Arthropoda,Insecta,Hymenoptera,Formicidae,Tetramorium,Tetramorium zenatum
BOLD:ABZ5684,Arthropoda,Insecta,Hymenoptera,Formicidae,Tetramorium,Tetramorium zenatum
BOLD:ABZ5691,Arthropoda,Insecta,Lepidoptera,Sesiidae,Bembecia,Bembecia sanguinolenta
BOLD:ABZ5692,Arthropoda,Insecta,Lepidoptera,Sesiidae,Bembecia,Bembecia sanguinolenta
BOLD:ABZ5694,Arthropoda,Insecta,Lepidoptera,Sesiidae,Bembecia,Bembecia sanguinolenta
BOLD:ABZ5737,Arthropoda,Insecta,Lepidoptera,Saturniidae,Pseudobunaea,Pseudobunaea tyrrhena
BOLD:ABZ5754,Arthropoda,Insecta,Lepidoptera,Geometridae,Xanthorhoe,Xanthorhoe AH01Et
BOLD:ABZ5772,Arthropoda,Insecta,Hymenoptera,Formicidae,Crematogaster,Crematogaster dentata
BOLD:ABZ5773,Arthropoda,Insecta,Hymenoptera,Formicidae,Crematogaster,Crematogaster sewellii
BOLD:ABZ5776,Arthropoda,Insecta,Lepidoptera,Sesiidae,Paranthrene,Paranthrene insolita
BOLD:ABZ5823,Arthropoda,Insecta,Lepidoptera,Eupterotidae,Ganisa,Ganisa kuangtungensis
BOLD:ABZ5823,Arthropoda,Insecta,Lepidoptera,Eupterotidae,Ganisa,Ganisa similis
BOLD:ABZ5884,Arthropoda,Insecta,Hymenoptera,Formicidae,Tetramorium,Tetramorium sericeiventre
BOLD:ABZ5916,Arthropoda,Insecta,Lepidoptera,Geometridae,Hypobapta,Hypobapta diffundens
BOLD:ABZ5954,Arthropoda,Insecta,Lepidoptera,Saturniidae,Cerodirphia,Cerodirphia speciosa
BOLD:ABZ6028,Arthropoda,Insecta,Lepidoptera,Eupterotidae,Ganisa,Ganisa plana
BOLD:ABZ6029,Arthropoda,Insecta,Lepidoptera,Eupterotidae,Ganisa,Ganisa kuangtungensis
BOLD:ABZ6058,Arthropoda,Insecta,Hymenoptera,Formicidae,Tetramorium,Tetramorium pleganon
BOLD:ABZ6063,Arthropoda,Insecta,Lepidoptera,Saturniidae,Janiodes,Janiodes laverna
BOLD:ABZ6115,Arthropoda,Insecta,Hymenoptera,Formicidae,Nylanderia,Nylanderia comorensis
BOLD:ABZ6143,Arthropoda,Insecta,Lepidoptera,Saturniidae,Antheraea,Antheraea roylii
BOLD:ABZ6162,Arthropoda,Insecta,Trichoptera,Leptoceridae,Oecetis,Oecetis inconspicua
BOLD:ABZ6165,Arthropoda,Insecta,Coleoptera,Cerambycidae,Moneilema,Moneilema appressum
BOLD:ABZ6171,Arthropoda,Insecta,Lepidoptera,Saturniidae,Orthogonioptilum,Orthogonioptilum adiegetum
BOLD:ABZ6233,Arthropoda,Insecta,Lepidoptera,Sesiidae,Chamaesphecia,Chamaesphecia doryceraeformis
BOLD:ABZ6235,Arthropoda,Insecta,Lepidoptera,Sphingidae,Andriasa,Andriasa contraria
BOLD:ABZ6247,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Hermeuptychia,Hermeuptychia hermes
BOLD:ABZ6252,Arthropoda,Insecta,Lepidoptera,Saturniidae,Loepa,Loepa sikkima
BOLD:ABZ6370,Arthropoda,Insecta,Lepidoptera,Geometridae,Isochromodes,Isochromodes Janzen01
BOLD:ABZ6392,Arthropoda,Insecta,Lepidoptera,Cosmopterigidae,Walshia,Walshia miscecolorella
BOLD:ABZ6413,Arthropoda,Insecta,Diptera,Limoniidae,Epiphragma,Epiphragma fasciapenne
BOLD:ABZ6457,Arthropoda,Insecta,Hymenoptera,Formicidae,Syllophopsis,Syllophopsis fisheri
BOLD:ABZ6471,Arthropoda,Insecta,Lepidoptera,Dalceridae,Acraga,Acraga infusa complex
BOLD:ABZ6492,Arthropoda,Insecta,Lepidoptera,Sesiidae,Synanthedon,Synanthedon formicaeformis
BOLD:ABZ6504,Arthropoda,Insecta,Lepidoptera,Saturniidae,Orthogonioptilum,Orthogonioptilum kahli
BOLD:ABZ6504,Arthropoda,Insecta,Lepidoptera,Saturniidae,Orthogonioptilum,Orthogonioptilum violascens
BOLD:ABZ6548,Arthropoda,Insecta,Lepidoptera,Sphingidae,Ambulyx,Ambulyx dohertyi
BOLD:ABZ6550,Arthropoda,Insecta,Lepidoptera,Eupterotidae,Jana,Jana gracilis
BOLD:ABZ6609,Arthropoda,Insecta,Diptera,Chironomidae,Dicrotendipes,Dicrotendipes modestus
BOLD:ABZ6610,Arthropoda,Insecta,Lepidoptera,Eupterotidae,Eupterote,Eupterote discrepans
BOLD:ABZ6716,Arthropoda,Insecta,Lepidoptera,Sphingidae,Acosmeryx,Acosmeryx anceus
BOLD:ABZ6721,Arthropoda,Insecta,Lepidoptera,Sphingidae,Acosmeryx,Acosmeryx anceus
BOLD:ABZ6722,Arthropoda,Insecta,Lepidoptera,Sphingidae,Acosmeryx,Acosmeryx anceus
BOLD:ABZ6746,Arthropoda,Insecta,Lepidoptera,Sesiidae,Bembecia,Bembecia sanguinolenta
BOLD:ABZ6788,Arthropoda,Insecta,Trichoptera,Rhyacophilidae,Rhyacophila,Rhyacophila glaberrima
BOLD:ABZ6789,Arthropoda,Insecta,Trichoptera,Rhyacophilidae,Rhyacophila,Rhyacophila glaberrima
BOLD:ABZ6819,Arthropoda,Insecta,Lepidoptera,Saturniidae,Leucanella,Leucanella contempta
BOLD:ABZ6833,Arthropoda,Insecta,Hymenoptera,Apidae,Nomada,Nomada illinoensis
BOLD:ABZ6834,Arthropoda,Insecta,Hymenoptera,Apidae,Nomada,Nomada illinoensis
BOLD:ABZ6920,Arthropoda,Insecta,Hymenoptera,Formicidae,Crematogaster,Crematogaster sewellii
BOLD:ABZ6929,Arthropoda,Insecta,Lepidoptera,Saturniidae,Bunaeopsis,Bunaeopsis zaddachi
BOLD:ABZ6931,Arthropoda,Insecta,Lepidoptera,Saturniidae,Bunaeopsis,Bunaeopsis hersilia
BOLD:ABZ6932,Arthropoda,Insecta,Lepidoptera,Saturniidae,Bunaeopsis,Bunaeopsis hersilia
BOLD:ABZ6933,Arthropoda,Insecta,Lepidoptera,Saturniidae,Bunaeopsis,Bunaeopsis zaddachi
BOLD:ABZ6963,Arthropoda,Insecta,Lepidoptera,Tortricidae,Ancylis,Ancylis subaequana
BOLD:ABZ6964,Arthropoda,Insecta,Lepidoptera,Geometridae,Macaria,Macaria abydata
BOLD:ABZ6967,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Pyrgus,Pyrgus alveus
BOLD:ABZ7025,Arthropoda,Insecta,Lepidoptera,Tortricidae,Dichrorampha,Dichrorampha simulana
BOLD:ABZ7050,Arthropoda,Insecta,Hymenoptera,Formicidae,Tetramorium,Tetramorium bessonii
BOLD:ABZ7052,Arthropoda,Insecta,Hymenoptera,Formicidae,Tetramorium,Tetramorium bessonii
BOLD:ABZ7084,Arthropoda,Insecta,Lepidoptera,Saturniidae,Eubergia,Eubergia caisa
BOLD:ABZ7135,Arthropoda,Insecta,Coleoptera,Cerambycidae,Moneilema,Moneilema appressum
BOLD:ABZ7136,Arthropoda,Insecta,Coleoptera,Cerambycidae,Moneilema,Moneilema appressum
BOLD:ABZ7169,Arthropoda,Insecta,Lepidoptera,Tortricidae,Pelochrista,Pelochrista scintillana
BOLD:ABZ7172,Arthropoda,Insecta,Lepidoptera,Geometridae,Krananda,Krananda semihyalina
BOLD:ABZ7180,Arthropoda,Insecta,Lepidoptera,Saturniidae,Aurivillius,Aurivillius oberthuri
BOLD:ABZ7184,Arthropoda,Insecta,Lepidoptera,Erebidae,Calliteara,Calliteara horsfieldii
BOLD:ABZ7226,Arthropoda,Insecta,Lepidoptera,Saturniidae,Paradirphia,Paradirphia winifredae
BOLD:ABZ7273,Arthropoda,Insecta,Hymenoptera,Formicidae,Stenamma,Stenamma diecki
BOLD:ABZ7393,Arthropoda,Insecta,Lepidoptera,Saturniidae,Holocerina,Holocerina smilax
BOLD:ABZ7397,Arthropoda,Insecta,Lepidoptera,Saturniidae,Campimoptilum,Campimoptilum kuntzei
BOLD:ABZ7468,Arthropoda,Insecta,Lepidoptera,Saturniidae,Neodiphthera,Neodiphthera papuana
BOLD:ABZ7482,Arthropoda,Insecta,Lepidoptera,Saturniidae,Lemaireodirphia,Lemaireodirphia hoegei
BOLD:ABZ7517,Arthropoda,Insecta,Hymenoptera,Formicidae,Cataulacus,Cataulacus porcatus
BOLD:ABZ7534,Arthropoda,Insecta,Lepidoptera,Saturniidae,Automeris,Automeris midea
BOLD:ABZ7602,Arthropoda,Insecta,Lepidoptera,Saturniidae,Rothschildia,Rothschildia aurota
BOLD:ABZ7641,Arthropoda,Insecta,Lepidoptera,Saturniidae,Hylesia,Hylesia rex
BOLD:ABZ7643,Arthropoda,Insecta,Lepidoptera,Saturniidae,Hylesia,Hylesia rex
BOLD:ABZ7770,Arthropoda,Insecta,Lepidoptera,Eupterotidae,Apha,Apha subdives
BOLD:ABZ7793,Arthropoda,Insecta,Lepidoptera,Saturniidae,Pseudodirphia,Pseudodirphia andicola
BOLD:ABZ7793,Arthropoda,Insecta,Lepidoptera,Saturniidae,Pseudodirphia,Pseudodirphia eumedidoides
BOLD:ABZ7828,Arthropoda,Insecta,Lepidoptera,Saturniidae,Pseudobunaea,Pseudobunaea tyrrhena
BOLD:ABZ7829,Arthropoda,Insecta,Lepidoptera,Saturniidae,Pseudobunaea,Pseudobunaea tyrrhena
BOLD:ABZ7844,Arthropoda,Insecta,Hymenoptera,Formicidae,Pheidole,Pheidole megacephala
BOLD:ABZ7852,Arthropoda,Insecta,Hymenoptera,Formicidae,Bothroponera,Bothroponera cambouei
BOLD:ABZ7855,Arthropoda,Insecta,Lepidoptera,Tortricidae,Ancylis,Ancylis subaequana
BOLD:ABZ7856,Arthropoda,Insecta,Lepidoptera,Tortricidae,Ancylis,Ancylis subaequana
BOLD:ABZ7858,Arthropoda,Insecta,Lepidoptera,Tortricidae,Ancylis,Ancylis subaequana
BOLD:ABZ7875,Arthropoda,Insecta,Lepidoptera,Geometridae,Eulithis,Eulithis prunata
BOLD:ABZ8000,Arthropoda,Insecta,Lepidoptera,Sphingidae,Acosmeryx,Acosmeryx anceus
BOLD:ABZ8039,Arthropoda,Insecta,Trichoptera,Rhyacophilidae,Rhyacophila,Rhyacophila glaberrima
BOLD:ABZ8073,Arthropoda,Insecta,Lepidoptera,Lasiocampidae,Amurilla,Amurilla subpurpurea
BOLD:ABZ8140,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,ichJanzen01,ichJanzen01 Janzen01
BOLD:ABZ8278,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Urbanus,Urbanus doryssus
BOLD:ABZ8304,Arthropoda,Insecta,Diptera,Chironomidae,Echinocladius,Echinocladius martini
